activity_id,tenant_id,activity_type,activity_date,outcome,days_to_renewal
act_02656,ten_375,support_ticket,2024-05-22,neutral,115
act_02657,ten_375,support_ticket,2024-06-10,positive,96
act_02658,ten_376,meeting_held,2024-06-18,positive,-90
act_02659,ten_376,qbr_completed,2024-02-23,positive,26
act_02660,ten_376,support_ticket,2024-04-23,neutral,-34
act_02661,ten_376,call_completed,2024-01-08,positive,72
act_02662,ten_376,meeting_held,2024-06-03,positive,-75
act_02663,ten_376,support_ticket,2024-04-17,positive,-28
act_02664,ten_376,qbr_completed,2024-04-25,neutral,-36
act_02665,ten_376,support_ticket,2024-03-21,neutral,-1
act_02666,ten_376,meeting_held,2024-02-28,positive,21
act_02667,ten_376,email_sent,2024-02-24,no_response,25
act_02668,ten_376,email_sent,2024-02-09,positive,40
act_02669,ten_377,call_completed,2024-04-22,negative,56
act_02670,ten_377,meeting_held,2024-05-06,no_response,42
act_02671,ten_377,email_sent,2024-01-20,positive,149
act_02672,ten_377,support_ticket,2024-06-24,positive,-7
act_02673,ten_377,email_sent,2024-04-27,positive,51
act_02674,ten_377,support_ticket,2024-01-04,positive,165
act_02675,ten_377,support_ticket,2024-06-23,neutral,-6
act_02676,ten_377,support_ticket,2024-05-18,neutral,30
act_02677,ten_378,email_sent,2024-01-04,negative,27
act_02678,ten_378,qbr_completed,2024-01-07,no_response,24
act_02679,ten_378,call_completed,2024-01-02,no_response,29
act_02680,ten_378,call_completed,2024-01-08,neutral,23
act_02681,ten_378,meeting_held,2024-01-07,positive,24
act_02682,ten_378,meeting_held,2024-01-05,no_response,26
act_02683,ten_378,meeting_held,2024-01-06,positive,25
act_02684,ten_378,qbr_completed,2024-01-06,no_response,25
act_02685,ten_378,call_completed,2024-01-04,no_response,27
act_02686,ten_378,qbr_completed,2024-01-05,negative,26
act_02687,ten_378,email_sent,2024-01-06,negative,25
act_02688,ten_378,meeting_held,2024-01-02,negative,29
act_02689,ten_379,call_completed,2024-05-09,positive,-39
act_02690,ten_379,support_ticket,2024-06-20,no_response,-81
act_02691,ten_379,meeting_held,2024-04-11,no_response,-11
act_02692,ten_379,meeting_held,2024-02-12,positive,48
act_02693,ten_379,email_sent,2024-02-11,neutral,49
act_02694,ten_379,qbr_completed,2024-06-22,positive,-83
act_02695,ten_380,support_ticket,2024-01-24,neutral,242
act_02696,ten_380,meeting_held,2024-02-12,neutral,223
act_02697,ten_380,support_ticket,2024-05-22,neutral,123
act_02698,ten_380,call_completed,2024-01-27,neutral,239
act_02699,ten_380,support_ticket,2024-03-19,no_response,187
act_02700,ten_380,meeting_held,2024-05-01,negative,144
act_02701,ten_381,call_completed,2024-02-03,neutral,28
act_02702,ten_381,call_completed,2024-05-03,neutral,-62
act_02703,ten_381,qbr_completed,2024-04-13,positive,-42
act_02704,ten_381,meeting_held,2024-03-10,positive,-8
act_02705,ten_381,meeting_held,2024-05-21,positive,-80
act_02706,ten_382,meeting_held,2024-06-03,positive,211
act_02707,ten_382,support_ticket,2024-01-30,negative,336
act_02708,ten_382,email_sent,2024-02-03,positive,332
act_02709,ten_382,email_sent,2024-05-26,positive,219
act_02710,ten_382,qbr_completed,2024-01-16,positive,350
act_02711,ten_383,email_sent,2024-06-30,negative,-95
act_02712,ten_383,meeting_held,2024-03-04,positive,23
act_02713,ten_383,call_completed,2024-03-10,positive,17
act_02714,ten_383,meeting_held,2024-01-23,positive,64
act_02715,ten_384,meeting_held,2024-06-10,no_response,-138
act_02716,ten_384,call_completed,2024-02-17,neutral,-24
act_02717,ten_384,meeting_held,2024-02-28,positive,-35
act_02718,ten_384,call_completed,2024-06-25,positive,-153
act_02719,ten_384,qbr_completed,2024-01-12,negative,12
act_02720,ten_385,meeting_held,2024-05-23,no_response,-51
act_02721,ten_385,email_sent,2024-04-03,neutral,-1
act_02722,ten_386,meeting_held,2024-02-28,neutral,106
act_02723,ten_386,call_completed,2024-03-29,positive,76
act_02724,ten_386,support_ticket,2024-05-23,negative,21
act_02725,ten_386,qbr_completed,2024-05-01,neutral,43
act_02726,ten_386,call_completed,2024-03-25,neutral,80
act_02727,ten_387,call_completed,2024-04-14,neutral,-12
act_02728,ten_388,meeting_held,2024-04-23,neutral,47
act_02729,ten_388,qbr_completed,2024-02-21,positive,109
act_02730,ten_388,qbr_completed,2024-03-25,positive,76
act_02731,ten_388,call_completed,2024-05-12,positive,28
act_02732,ten_388,meeting_held,2024-06-17,positive,-8
act_02733,ten_388,call_completed,2024-01-22,positive,139
act_02734,ten_388,call_completed,2024-01-03,positive,158
act_02735,ten_388,qbr_completed,2024-04-14,neutral,56
act_02736,ten_388,meeting_held,2024-04-15,positive,55
act_02737,ten_388,email_sent,2024-01-17,neutral,144
act_02738,ten_388,support_ticket,2024-01-05,no_response,156
act_02739,ten_388,call_completed,2024-02-09,neutral,121
act_02740,ten_388,support_ticket,2024-06-22,neutral,-13
act_02741,ten_388,call_completed,2024-01-11,no_response,150
act_02742,ten_389,email_sent,2024-07-22,no_response,116
act_02743,ten_389,call_completed,2024-03-22,positive,238
act_02744,ten_389,meeting_held,2024-07-29,positive,109
act_02745,ten_389,qbr_completed,2024-05-17,positive,182
act_02746,ten_389,meeting_held,2024-06-28,negative,140
act_02747,ten_389,support_ticket,2024-04-04,negative,225
act_02748,ten_390,email_sent,2024-01-24,positive,103
act_02749,ten_390,qbr_completed,2024-05-17,positive,-11
act_02750,ten_390,email_sent,2024-01-23,no_response,104
act_02751,ten_390,email_sent,2024-02-22,positive,74
act_02752,ten_390,qbr_completed,2024-03-18,positive,49
act_02753,ten_390,qbr_completed,2024-05-19,neutral,-13
act_02754,ten_392,call_completed,2024-05-09,neutral,-7
act_02755,ten_392,qbr_completed,2024-02-05,neutral,87
act_02756,ten_392,email_sent,2024-06-10,positive,-39
act_02757,ten_392,call_completed,2024-02-01,positive,91
act_02758,ten_392,support_ticket,2024-03-10,negative,53
act_02759,ten_393,meeting_held,2024-05-21,no_response,-22
act_02760,ten_393,call_completed,2024-05-20,positive,-21
act_02761,ten_393,qbr_completed,2024-06-01,positive,-33
act_02762,ten_393,email_sent,2024-06-25,positive,-57
act_02763,ten_394,email_sent,2024-04-11,positive,197
act_02764,ten_394,call_completed,2024-06-14,positive,133
act_02765,ten_394,email_sent,2024-01-19,positive,280
act_02766,ten_394,qbr_completed,2024-02-02,neutral,266
act_02767,ten_394,qbr_completed,2024-06-27,negative,120
act_02768,ten_395,call_completed,2024-06-24,neutral,48
act_02769,ten_395,email_sent,2024-01-02,positive,222
act_02770,ten_396,meeting_held,2024-01-13,positive,190
act_02771,ten_396,email_sent,2024-04-10,positive,102
act_02772,ten_396,qbr_completed,2024-01-08,neutral,195
act_02773,ten_396,meeting_held,2024-06-25,positive,26
act_02774,ten_396,meeting_held,2024-06-03,neutral,48
act_02775,ten_396,call_completed,2024-06-26,positive,25
act_02776,ten_396,support_ticket,2024-06-24,positive,27
act_02777,ten_396,call_completed,2024-02-26,neutral,146
act_02778,ten_396,call_completed,2024-02-26,neutral,146
act_02779,ten_396,support_ticket,2024-06-15,neutral,36
act_02780,ten_397,support_ticket,2024-06-29,positive,-110
act_02781,ten_397,call_completed,2024-05-28,positive,-78
act_02782,ten_397,support_ticket,2024-01-25,neutral,46
act_02783,ten_397,meeting_held,2024-05-01,neutral,-51
act_02784,ten_398,qbr_completed,2024-01-16,negative,47
act_02785,ten_398,email_sent,2024-04-08,no_response,-36
act_02786,ten_398,support_ticket,2024-04-05,no_response,-33
act_02787,ten_398,meeting_held,2024-03-31,positive,-28
act_02788,ten_399,support_ticket,2024-05-14,positive,-53
act_02789,ten_399,qbr_completed,2024-04-10,neutral,-19
act_02790,ten_399,meeting_held,2024-06-25,positive,-95
act_02791,ten_400,meeting_held,2024-01-10,positive,67
act_02792,ten_400,qbr_completed,2024-05-04,neutral,-48
act_02793,ten_400,call_completed,2024-01-09,no_response,68
act_02794,ten_401,email_sent,2024-04-09,neutral,35
act_02795,ten_401,call_completed,2024-04-20,positive,24
act_02796,ten_401,call_completed,2024-06-26,negative,-43
act_02797,ten_401,qbr_completed,2024-05-20,neutral,-6
act_02798,ten_401,call_completed,2024-01-10,negative,125
act_02799,ten_401,email_sent,2024-05-14,positive,0
act_02800,ten_401,meeting_held,2024-06-21,neutral,-38
act_02801,ten_401,support_ticket,2024-05-07,negative,7
act_02802,ten_401,qbr_completed,2024-05-02,positive,12
act_02803,ten_401,qbr_completed,2024-05-28,negative,-14
act_02804,ten_401,email_sent,2024-03-02,negative,73
act_02805,ten_402,qbr_completed,2024-01-19,negative,264
act_02806,ten_402,qbr_completed,2024-06-02,neutral,129
act_02807,ten_402,support_ticket,2024-05-23,positive,139
act_02808,ten_402,call_completed,2024-03-01,positive,222
act_02809,ten_402,meeting_held,2024-01-25,neutral,258
act_02810,ten_403,meeting_held,2024-04-11,neutral,13
act_02811,ten_403,call_completed,2024-01-25,positive,90
act_02812,ten_403,support_ticket,2024-06-17,negative,-54
act_02813,ten_403,call_completed,2024-04-29,neutral,-5
act_02814,ten_403,meeting_held,2024-01-19,no_response,96
act_02815,ten_403,email_sent,2024-06-02,positive,-39
act_02816,ten_404,support_ticket,2024-01-11,positive,29
act_02817,ten_404,qbr_completed,2024-02-25,positive,-16
act_02818,ten_404,qbr_completed,2024-04-30,positive,-81
act_02819,ten_404,meeting_held,2024-02-12,no_response,-3
act_02820,ten_404,meeting_held,2024-03-23,positive,-43
act_02821,ten_404,meeting_held,2024-06-17,neutral,-129
act_02822,ten_404,meeting_held,2024-03-04,neutral,-24
act_02823,ten_405,support_ticket,2024-04-12,negative,68
act_02824,ten_405,call_completed,2024-06-12,neutral,7
act_02825,ten_405,email_sent,2024-03-25,neutral,86
act_02826,ten_405,meeting_held,2024-04-24,negative,56
act_02827,ten_405,email_sent,2024-02-16,positive,124
act_02828,ten_405,email_sent,2024-02-09,negative,131
act_02829,ten_405,call_completed,2024-03-24,negative,87
act_02830,ten_405,email_sent,2024-01-31,positive,140
act_02831,ten_405,support_ticket,2024-02-29,neutral,111
act_02832,ten_405,meeting_held,2024-05-17,positive,33
act_02833,ten_405,meeting_held,2024-03-02,neutral,109
act_02834,ten_405,meeting_held,2024-01-31,positive,140
act_02835,ten_405,meeting_held,2024-01-17,no_response,154
act_02836,ten_405,call_completed,2024-05-12,positive,38
act_02837,ten_405,support_ticket,2024-01-23,positive,148
act_02838,ten_405,support_ticket,2024-04-20,neutral,60
act_02839,ten_405,qbr_completed,2024-02-11,positive,129
act_02840,ten_406,qbr_completed,2024-04-21,positive,-95
act_02841,ten_406,support_ticket,2024-01-12,neutral,5
act_02842,ten_406,support_ticket,2024-04-08,no_response,-82
act_02843,ten_406,meeting_held,2024-06-21,neutral,-156
act_02844,ten_406,email_sent,2024-05-29,neutral,-133
act_02845,ten_406,support_ticket,2024-03-23,positive,-66
act_02846,ten_406,email_sent,2024-03-27,negative,-70
act_02847,ten_406,qbr_completed,2024-02-04,neutral,-18
act_02848,ten_406,meeting_held,2024-03-08,positive,-51
act_02849,ten_406,support_ticket,2024-02-10,positive,-24
act_02850,ten_406,call_completed,2024-04-06,positive,-80
act_02851,ten_406,qbr_completed,2024-05-01,positive,-105
act_02852,ten_406,call_completed,2024-01-14,positive,3
act_02853,ten_406,qbr_completed,2024-01-16,no_response,1
act_02854,ten_406,support_ticket,2024-03-14,no_response,-57
act_02855,ten_406,call_completed,2024-06-30,positive,-165
act_02856,ten_407,support_ticket,2024-05-28,negative,81
act_02857,ten_407,email_sent,2024-05-27,neutral,82
act_02858,ten_407,call_completed,2024-04-21,positive,118
act_02859,ten_408,call_completed,2024-02-27,positive,225
act_02860,ten_408,email_sent,2024-02-24,positive,228
act_02861,ten_408,call_completed,2024-06-08,negative,123
act_02862,ten_408,email_sent,2024-06-18,positive,113
act_02863,ten_408,support_ticket,2024-02-12,neutral,240
act_02864,ten_408,call_completed,2024-06-13,neutral,118
act_02865,ten_408,email_sent,2024-06-18,no_response,113
act_02866,ten_408,email_sent,2024-02-20,positive,232
act_02867,ten_408,email_sent,2024-03-06,positive,217
act_02868,ten_408,qbr_completed,2024-03-17,positive,206
act_02869,ten_409,support_ticket,2024-03-10,negative,201
act_02870,ten_409,call_completed,2024-01-16,positive,255
act_02871,ten_409,call_completed,2024-01-09,neutral,262
act_02872,ten_409,meeting_held,2024-04-01,positive,179
act_02873,ten_409,call_completed,2024-01-27,positive,244
act_02874,ten_409,meeting_held,2024-06-08,neutral,111
act_02875,ten_409,email_sent,2024-04-10,no_response,170
act_02876,ten_409,meeting_held,2024-05-25,positive,125
act_02877,ten_409,meeting_held,2024-04-20,neutral,160
act_02878,ten_409,support_ticket,2024-05-13,neutral,137
act_02879,ten_409,email_sent,2024-05-11,neutral,139
act_02880,ten_410,email_sent,2024-05-20,positive,37
act_02881,ten_410,qbr_completed,2024-01-13,no_response,165
act_02882,ten_410,qbr_completed,2024-06-13,positive,13
act_02883,ten_410,support_ticket,2024-01-04,positive,174
act_02884,ten_410,call_completed,2024-03-04,positive,114
act_02885,ten_410,meeting_held,2024-02-27,positive,120
act_02886,ten_410,support_ticket,2024-02-18,positive,129
act_02887,ten_410,qbr_completed,2024-04-07,neutral,80
act_02888,ten_410,meeting_held,2024-04-16,neutral,71
act_02889,ten_410,support_ticket,2024-01-25,neutral,153
act_02890,ten_410,meeting_held,2024-04-01,neutral,86
act_02891,ten_411,meeting_held,2024-03-06,negative,-49
act_02892,ten_412,meeting_held,2024-06-10,positive,-41
act_02893,ten_412,call_completed,2024-04-26,neutral,4
act_02894,ten_412,email_sent,2024-04-20,no_response,10
act_02895,ten_412,call_completed,2024-06-30,neutral,-61
act_02896,ten_412,support_ticket,2024-05-20,neutral,-20
act_02897,ten_412,qbr_completed,2024-01-04,positive,117
act_02898,ten_412,meeting_held,2024-03-18,no_response,43
act_02899,ten_412,email_sent,2024-03-29,positive,32
act_02900,ten_412,meeting_held,2024-03-26,positive,35
act_02901,ten_412,support_ticket,2024-04-23,no_response,7
act_02902,ten_412,email_sent,2024-02-19,neutral,71
act_02903,ten_412,qbr_completed,2024-03-13,neutral,48
act_02904,ten_413,email_sent,2024-01-21,no_response,9
act_02905,ten_413,support_ticket,2024-01-25,no_response,5
act_02906,ten_413,qbr_completed,2024-01-18,negative,12
act_02907,ten_413,qbr_completed,2024-01-21,neutral,9
act_02908,ten_414,qbr_completed,2024-01-03,no_response,87
act_02909,ten_414,email_sent,2024-01-09,positive,81
act_02910,ten_415,support_ticket,2024-09-09,negative,107
act_02911,ten_415,call_completed,2024-08-05,positive,142
act_02912,ten_415,email_sent,2024-06-08,positive,200
act_02913,ten_415,email_sent,2024-07-17,negative,161
act_02914,ten_415,qbr_completed,2024-06-13,no_response,195
act_02915,ten_415,qbr_completed,2024-07-14,positive,164
act_02916,ten_415,call_completed,2024-01-05,neutral,355
act_02917,ten_415,call_completed,2024-03-04,positive,296
act_02918,ten_416,meeting_held,2024-04-15,negative,148
act_02919,ten_416,qbr_completed,2024-01-15,no_response,239
act_02920,ten_416,qbr_completed,2024-03-25,no_response,169
act_02921,ten_416,qbr_completed,2024-06-16,positive,86
act_02922,ten_417,call_completed,2024-01-30,positive,-18
act_02923,ten_418,qbr_completed,2024-06-24,neutral,-84
act_02924,ten_418,meeting_held,2024-05-13,neutral,-42
act_02925,ten_418,qbr_completed,2024-04-03,neutral,-2
act_02926,ten_418,support_ticket,2024-05-08,positive,-37
act_02927,ten_418,support_ticket,2024-06-06,positive,-66
act_02928,ten_418,meeting_held,2024-02-23,positive,38
act_02929,ten_418,email_sent,2024-02-12,neutral,49
act_02930,ten_418,qbr_completed,2024-05-04,no_response,-33
act_02931,ten_418,support_ticket,2024-02-15,neutral,46
act_02932,ten_418,meeting_held,2024-06-10,positive,-70
act_02933,ten_418,qbr_completed,2024-06-28,negative,-88
act_02934,ten_418,call_completed,2024-01-25,positive,67
act_02935,ten_418,call_completed,2024-01-12,neutral,80
act_02936,ten_418,meeting_held,2024-04-03,no_response,-2
act_02937,ten_418,qbr_completed,2024-01-05,positive,87
act_02938,ten_418,call_completed,2024-04-21,negative,-20
act_02939,ten_418,call_completed,2024-02-23,negative,38
act_02940,ten_419,call_completed,2024-02-03,negative,24
act_02941,ten_419,meeting_held,2024-01-22,no_response,36
act_02942,ten_420,meeting_held,2024-03-18,neutral,224
act_02943,ten_420,call_completed,2024-03-12,neutral,230
act_02944,ten_420,support_ticket,2024-04-02,negative,209
act_02945,ten_420,support_ticket,2024-02-03,positive,268
act_02946,ten_420,call_completed,2024-03-31,neutral,211
act_02947,ten_420,meeting_held,2024-03-19,neutral,223
act_02948,ten_420,qbr_completed,2024-01-15,negative,287
act_02949,ten_420,meeting_held,2024-06-27,positive,123
act_02950,ten_420,call_completed,2024-01-16,positive,286
act_02951,ten_420,qbr_completed,2024-04-06,positive,205
act_02952,ten_420,email_sent,2024-03-17,positive,225
act_02953,ten_421,support_ticket,2024-04-28,negative,210
act_02954,ten_421,support_ticket,2024-01-21,neutral,308
act_02955,ten_421,support_ticket,2024-01-31,positive,298
act_02956,ten_421,meeting_held,2024-04-20,negative,218
act_02957,ten_421,meeting_held,2024-01-30,positive,299
act_02958,ten_421,email_sent,2024-02-13,positive,285
act_02959,ten_421,call_completed,2024-05-02,no_response,206
act_02960,ten_421,call_completed,2024-05-20,positive,188
act_02961,ten_421,qbr_completed,2024-02-14,neutral,284
act_02962,ten_421,meeting_held,2024-04-16,neutral,222
act_02963,ten_421,meeting_held,2024-05-11,positive,197
act_02964,ten_421,call_completed,2024-03-26,positive,243
act_02965,ten_422,meeting_held,2024-04-03,negative,-3
act_02966,ten_422,call_completed,2024-06-02,positive,-63
act_02967,ten_422,meeting_held,2024-06-11,positive,-72
act_02968,ten_423,call_completed,2024-02-23,positive,148
act_02969,ten_423,support_ticket,2024-06-30,no_response,20
act_02970,ten_423,email_sent,2024-05-10,positive,71
act_02971,ten_423,support_ticket,2024-04-27,positive,84
act_02972,ten_423,support_ticket,2024-05-16,positive,65
act_02973,ten_423,email_sent,2024-05-24,positive,57
act_02974,ten_423,support_ticket,2024-06-05,neutral,45
act_02975,ten_423,qbr_completed,2024-04-22,neutral,89
act_02976,ten_423,email_sent,2024-06-10,neutral,40
act_02977,ten_423,qbr_completed,2024-04-14,positive,97
act_02978,ten_423,support_ticket,2024-04-09,positive,102
act_02979,ten_424,call_completed,2024-06-13,negative,-50
act_02980,ten_424,call_completed,2024-03-28,no_response,27
act_02981,ten_424,meeting_held,2024-01-10,neutral,105
act_02982,ten_424,email_sent,2024-04-07,no_response,17
act_02983,ten_424,meeting_held,2024-06-09,no_response,-46
act_02984,ten_424,qbr_completed,2024-03-08,positive,47
act_02985,ten_424,meeting_held,2024-01-31,no_response,84
act_02986,ten_424,call_completed,2024-04-21,positive,3
act_02987,ten_424,qbr_completed,2024-06-06,positive,-43
act_02988,ten_425,support_ticket,2024-04-15,no_response,73
act_02989,ten_425,meeting_held,2024-02-07,no_response,141
act_02990,ten_425,call_completed,2024-02-18,negative,130
act_02991,ten_425,qbr_completed,2024-02-18,no_response,130
act_02992,ten_425,call_completed,2024-02-11,neutral,137
act_02993,ten_425,call_completed,2024-04-20,negative,68
act_02994,ten_426,email_sent,2024-02-06,positive,92
act_02995,ten_426,support_ticket,2024-04-07,positive,31
act_02996,ten_426,call_completed,2024-02-13,positive,85
act_02997,ten_426,call_completed,2024-05-14,neutral,-6
act_02998,ten_426,call_completed,2024-02-02,positive,96
act_02999,ten_426,meeting_held,2024-05-22,positive,-14
act_03000,ten_426,call_completed,2024-05-18,neutral,-10
act_03001,ten_426,support_ticket,2024-03-21,neutral,48
act_03002,ten_426,call_completed,2024-05-30,positive,-22
act_03003,ten_426,email_sent,2024-06-09,positive,-32
act_03004,ten_426,meeting_held,2024-02-27,neutral,71
act_03005,ten_427,email_sent,2024-02-15,no_response,180
act_03006,ten_427,meeting_held,2024-02-06,positive,189
act_03007,ten_427,support_ticket,2024-03-06,negative,160
act_03008,ten_427,call_completed,2024-04-12,neutral,123
act_03009,ten_427,qbr_completed,2024-05-18,negative,87
act_03010,ten_428,meeting_held,2024-01-11,neutral,183
act_03011,ten_428,email_sent,2024-06-16,negative,26
act_03012,ten_428,meeting_held,2024-05-30,positive,43
act_03013,ten_428,qbr_completed,2024-04-24,positive,79
act_03014,ten_428,email_sent,2024-04-11,neutral,92
act_03015,ten_428,qbr_completed,2024-01-28,negative,166
act_03016,ten_428,qbr_completed,2024-05-24,neutral,49
act_03017,ten_428,support_ticket,2024-05-03,neutral,70
act_03018,ten_428,qbr_completed,2024-06-19,neutral,23
act_03019,ten_428,meeting_held,2024-04-25,positive,78
act_03020,ten_428,support_ticket,2024-03-16,positive,118
act_03021,ten_428,meeting_held,2024-06-04,negative,38
act_03022,ten_428,support_ticket,2024-05-27,positive,46
act_03023,ten_428,email_sent,2024-06-03,positive,39
act_03024,ten_428,support_ticket,2024-03-03,positive,131
act_03025,ten_428,support_ticket,2024-03-03,negative,131
act_03026,ten_428,support_ticket,2024-02-03,neutral,160
act_03027,ten_428,support_ticket,2024-06-29,no_response,13
act_03028,ten_429,meeting_held,2024-02-01,neutral,-13
act_03029,ten_429,email_sent,2024-06-24,positive,-157
act_03030,ten_429,support_ticket,2024-01-25,neutral,-6
act_03031,ten_429,meeting_held,2024-04-09,negative,-81
act_03032,ten_429,email_sent,2024-03-07,neutral,-48
act_03033,ten_430,call_completed,2024-03-09,neutral,125
act_03034,ten_430,support_ticket,2024-01-30,neutral,164
act_03035,ten_430,support_ticket,2024-01-11,positive,183
act_03036,ten_430,support_ticket,2024-03-10,positive,124
act_03037,ten_431,email_sent,2024-06-28,positive,69
act_03038,ten_431,support_ticket,2024-02-16,positive,202
act_03039,ten_431,meeting_held,2024-05-18,neutral,110
act_03040,ten_431,call_completed,2024-05-27,negative,101
act_03041,ten_431,meeting_held,2024-04-26,neutral,132
act_03042,ten_432,support_ticket,2024-06-13,positive,-136
act_03043,ten_432,email_sent,2024-04-16,neutral,-78
act_03044,ten_432,qbr_completed,2024-04-23,neutral,-85
act_03045,ten_432,call_completed,2024-01-21,positive,8
act_03046,ten_432,meeting_held,2024-03-30,negative,-61
act_03047,ten_432,meeting_held,2024-05-31,positive,-123
act_03048,ten_432,support_ticket,2024-05-07,positive,-99
act_03049,ten_433,email_sent,2024-04-21,negative,166
act_03050,ten_433,email_sent,2024-05-06,neutral,151
act_03051,ten_433,qbr_completed,2024-05-17,neutral,140
act_03052,ten_433,meeting_held,2024-03-26,positive,192
act_03053,ten_433,meeting_held,2024-06-15,no_response,111
act_03054,ten_433,qbr_completed,2024-04-06,neutral,181
act_03055,ten_433,support_ticket,2024-03-11,positive,207
act_03056,ten_433,qbr_completed,2024-05-09,negative,148
act_03057,ten_433,email_sent,2024-04-21,neutral,166
act_03058,ten_433,qbr_completed,2024-06-20,positive,106
act_03059,ten_433,meeting_held,2024-06-15,neutral,111
act_03060,ten_434,meeting_held,2024-04-12,neutral,150
act_03061,ten_434,call_completed,2024-01-04,neutral,249
act_03062,ten_434,email_sent,2024-03-23,neutral,170
act_03063,ten_434,call_completed,2024-01-14,no_response,239
act_03064,ten_434,meeting_held,2024-01-12,no_response,241
act_03065,ten_434,meeting_held,2024-05-26,negative,106
act_03066,ten_435,support_ticket,2024-06-13,positive,82
act_03067,ten_435,qbr_completed,2024-01-23,neutral,224
act_03068,ten_435,call_completed,2024-01-08,negative,239
act_03069,ten_435,support_ticket,2024-01-28,negative,219
act_03070,ten_435,call_completed,2024-04-14,negative,142
act_03071,ten_435,qbr_completed,2024-05-18,positive,108
act_03072,ten_435,email_sent,2024-01-22,positive,225
act_03073,ten_435,qbr_completed,2024-01-14,negative,233
act_03074,ten_435,qbr_completed,2024-05-31,positive,95
act_03075,ten_435,call_completed,2024-05-06,positive,120
act_03076,ten_435,meeting_held,2024-05-14,positive,112
act_03077,ten_435,qbr_completed,2024-01-20,neutral,227
act_03078,ten_435,meeting_held,2024-01-05,no_response,242
act_03079,ten_435,meeting_held,2024-06-21,neutral,74
act_03080,ten_435,meeting_held,2024-05-02,neutral,124
act_03081,ten_435,meeting_held,2024-04-19,positive,137
act_03082,ten_435,call_completed,2024-01-26,positive,221
act_03083,ten_436,support_ticket,2024-03-28,positive,-27
act_03084,ten_436,meeting_held,2024-06-13,positive,-104
act_03085,ten_436,qbr_completed,2024-03-23,negative,-22
act_03086,ten_436,meeting_held,2024-03-21,positive,-20
act_03087,ten_437,call_completed,2024-03-29,neutral,7
act_03088,ten_437,email_sent,2024-03-25,positive,11
act_03089,ten_437,support_ticket,2024-03-24,positive,12
act_03090,ten_438,qbr_completed,2024-04-08,no_response,37
act_03091,ten_438,meeting_held,2024-03-25,positive,51
act_03092,ten_438,support_ticket,2024-04-14,negative,31
act_03093,ten_438,call_completed,2024-05-03,positive,12
act_03094,ten_438,qbr_completed,2024-05-05,neutral,10
act_03095,ten_439,meeting_held,2024-04-10,no_response,-56
act_03096,ten_439,meeting_held,2024-02-24,no_response,-10
act_03097,ten_439,call_completed,2024-04-09,positive,-55
act_03098,ten_439,call_completed,2024-06-06,negative,-113
act_03099,ten_439,qbr_completed,2024-06-23,neutral,-130
act_03100,ten_439,call_completed,2024-03-11,neutral,-26
act_03101,ten_439,email_sent,2024-02-08,negative,6
act_03102,ten_439,email_sent,2024-02-24,neutral,-10
act_03103,ten_439,call_completed,2024-02-22,negative,-8
act_03104,ten_439,meeting_held,2024-03-15,positive,-30
act_03105,ten_440,support_ticket,2024-03-29,no_response,180
act_03106,ten_440,meeting_held,2024-01-11,neutral,258
act_03107,ten_440,support_ticket,2024-05-30,positive,118
act_03108,ten_440,call_completed,2024-05-29,positive,119
act_03109,ten_440,call_completed,2024-02-22,neutral,216
act_03110,ten_440,call_completed,2024-01-16,negative,253
act_03111,ten_440,support_ticket,2024-05-31,neutral,117
act_03112,ten_440,support_ticket,2024-01-18,negative,251
act_03113,ten_440,meeting_held,2024-01-28,neutral,241
act_03114,ten_440,qbr_completed,2024-04-10,neutral,168
act_03115,ten_440,call_completed,2024-04-25,neutral,153
act_03116,ten_440,meeting_held,2024-01-21,positive,248
act_03117,ten_441,meeting_held,2024-03-29,neutral,278
act_03118,ten_441,qbr_completed,2024-01-31,positive,336
act_03119,ten_441,support_ticket,2024-04-22,neutral,254
act_03120,ten_441,qbr_completed,2024-01-04,positive,363
act_03121,ten_441,call_completed,2024-01-08,no_response,359
act_03122,ten_441,qbr_completed,2024-06-28,neutral,187
act_03123,ten_441,support_ticket,2024-02-10,positive,326
act_03124,ten_441,support_ticket,2024-02-24,no_response,312
act_03125,ten_441,call_completed,2024-01-30,positive,337
act_03126,ten_442,qbr_completed,2024-01-04,negative,106
act_03127,ten_442,support_ticket,2024-02-12,negative,67
act_03128,ten_442,meeting_held,2024-01-22,negative,88
act_03129,ten_443,support_ticket,2024-03-27,positive,-10
act_03130,ten_443,qbr_completed,2024-04-18,neutral,-32
act_03131,ten_443,email_sent,2024-04-23,neutral,-37
act_03132,ten_443,qbr_completed,2024-06-06,positive,-81
act_03133,ten_443,call_completed,2024-01-30,neutral,47
act_03134,ten_443,qbr_completed,2024-04-17,negative,-31
act_03135,ten_444,call_completed,2024-06-21,neutral,111
act_03136,ten_444,meeting_held,2024-01-16,positive,268
act_03137,ten_445,email_sent,2024-06-14,no_response,103
act_03138,ten_445,support_ticket,2024-05-24,neutral,124
act_03139,ten_445,meeting_held,2024-01-12,neutral,257
act_03140,ten_445,qbr_completed,2024-06-14,neutral,103
act_03141,ten_445,support_ticket,2024-06-11,positive,106
act_03142,ten_445,qbr_completed,2024-04-10,positive,168
act_03143,ten_445,meeting_held,2024-04-29,no_response,149
act_03144,ten_445,support_ticket,2024-01-30,no_response,239
